salt,observable,molality_mol_kg,literature_value,model_value,residual,relative_abs_error_percent,source_subset_status,exact_table8_row,artifact_status,solver_status,numerical_status,physical_status,blocker,parameter_fingerprint
NaBr,gamma_pm_m,1.4,0.697,0.7916131591640694,0.09461315916406943,13.574341343481985,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:b46a48ee5025e15a2d063b6f3ca4de54e29c33d429b94940913a9d225c78456b
NaBr,osmotic_coefficient,1.6,0.997,,,,UNRESOLVED_WRONG_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:b46a48ee5025e15a2d063b6f3ca4de54e29c33d429b94940913a9d225c78456b
NaBr,gamma_pm_m,1.6,0.706,0.8089394557233538,0.10293945572335383,14.580659450899978,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:b46a48ee5025e15a2d063b6f3ca4de54e29c33d429b94940913a9d225c78456b
NaBr,osmotic_coefficient,1.8,1.012,,,,UNRESOLVED_WRONG_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:b46a48ee5025e15a2d063b6f3ca4de54e29c33d429b94940913a9d225c78456b
NaBr,gamma_pm_m,1.8,0.717,0.827069780532445,0.11006978053244498,15.351433826003486,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:b46a48ee5025e15a2d063b6f3ca4de54e29c33d429b94940913a9d225c78456b
NaBr,osmotic_coefficient,2.0,1.027,,,,UNRESOLVED_WRONG_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:b46a48ee5025e15a2d063b6f3ca4de54e29c33d429b94940913a9d225c78456b
NaBr,gamma_pm_m,2.0,0.73,0.8458594909287608,0.1158594909287608,15.871163140926136,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:b46a48ee5025e15a2d063b6f3ca4de54e29c33d429b94940913a9d225c78456b
NaBr,osmotic_coefficient,2.5,1.068,,,,UNRESOLVED_WRONG_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:b46a48ee5025e15a2d063b6f3ca4de54e29c33d429b94940913a9d225c78456b
NaBr,gamma_pm_m,2.5,0.768,0.895217694437268,0.12721769443726794,16.564803963185927,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:b46a48ee5025e15a2d063b6f3ca4de54e29c33d429b94940913a9d225c78456b
NaBr,osmotic_coefficient,3.0,1.112,,,,UNRESOLVED_WRONG_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:b46a48ee5025e15a2d063b6f3ca4de54e29c33d429b94940913a9d225c78456b
NaBr,gamma_pm_m,3.0,0.816,0.9475567347226516,0.1315567347226516,16.122148863070052,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:b46a48ee5025e15a2d063b6f3ca4de54e29c33d429b94940913a9d225c78456b
NaI,osmotic_coefficient,0.001,0.989,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,0.001,0.965,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
NaI,osmotic_coefficient,0.002,0.984,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,0.002,0.952,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
NaI,osmotic_coefficient,0.005,0.977,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,0.005,0.928,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
NaI,osmotic_coefficient,0.01,0.969,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,0.01,0.904,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
NaI,osmotic_coefficient,0.02,0.96,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,0.02,0.874,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
NaI,osmotic_coefficient,0.05,0.947,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,0.05,0.827,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
NaI,osmotic_coefficient,0.1,0.939,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,0.1,0.789,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
NaI,osmotic_coefficient,0.2,0.936,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,0.2,0.753,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
NaI,osmotic_coefficient,0.3,0.938,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,0.3,0.735,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
NaI,osmotic_coefficient,0.4,0.943,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,0.4,0.726,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
NaI,osmotic_coefficient,0.5,0.95,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,0.5,0.722,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
NaI,osmotic_coefficient,0.6,0.957,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,0.6,0.721,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
NaI,osmotic_coefficient,0.7,0.964,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,0.7,0.722,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
NaI,osmotic_coefficient,0.8,0.972,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,0.8,0.725,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
NaI,osmotic_coefficient,0.9,0.981,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,0.9,0.729,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
NaI,osmotic_coefficient,1.0,0.989,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,1.0,0.734,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
NaI,osmotic_coefficient,1.2,1.007,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,1.2,0.747,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
NaI,osmotic_coefficient,1.4,1.025,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,1.4,0.763,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
NaI,osmotic_coefficient,1.6,1.044,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,1.6,0.781,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
NaI,osmotic_coefficient,1.8,1.063,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,1.8,0.801,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
NaI,osmotic_coefficient,2.0,1.083,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,2.0,0.823,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
NaI,osmotic_coefficient,2.5,1.134,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,2.5,0.887,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
NaI,osmotic_coefficient,3.0,1.187,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
NaI,gamma_pm_m,3.0,0.963,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
KCl,osmotic_coefficient,0.001,0.988,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,gamma_pm_m,0.001,0.965,0.9648376779078824,-0.00016232209211752835,0.016820942188344908,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,osmotic_coefficient,0.002,0.984,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,gamma_pm_m,0.002,0.951,0.951461494516592,0.00046149451659205365,0.0485272888109415,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,osmotic_coefficient,0.005,0.976,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,gamma_pm_m,0.005,0.927,0.9267643368503325,-0.00023566314966749768,0.025422130492718197,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,osmotic_coefficient,0.01,0.967,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,gamma_pm_m,0.01,0.901,0.9015770977763643,0.0005770977763642771,0.06405080758760011,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,osmotic_coefficient,0.02,0.957,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,gamma_pm_m,0.02,0.869,0.8701040985359466,0.0011040985359466182,0.12705391667970292,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,osmotic_coefficient,0.05,0.94,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,gamma_pm_m,0.05,0.816,0.8192745030764708,0.003274503076470814,0.40128714172436447,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,osmotic_coefficient,0.1,0.927,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,gamma_pm_m,0.1,0.768,0.7759018855546349,0.007901885554634891,1.0288913482597515,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,osmotic_coefficient,0.2,0.913,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,gamma_pm_m,0.2,0.717,0.7317875433579096,0.01478754335790966,2.0624188783695483,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,osmotic_coefficient,0.3,0.906,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,gamma_pm_m,0.3,0.687,0.707265311639678,0.02026531163967793,2.9498270217871805,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,osmotic_coefficient,0.4,0.902,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,gamma_pm_m,0.4,0.665,0.6909572166019253,0.025957216601925293,3.9033408423947806,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,osmotic_coefficient,0.5,0.9,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,gamma_pm_m,0.5,0.649,0.6790540477227806,0.03005404772278053,4.630823994265105,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,osmotic_coefficient,0.6,0.899,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,gamma_pm_m,0.6,0.636,0.6698280687384843,0.03382806873848432,5.3188787324660876,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,osmotic_coefficient,0.7,0.898,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,gamma_pm_m,0.7,0.626,0.6623605945192075,0.03636059451920748,5.8084016803845815,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,osmotic_coefficient,0.8,0.898,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,gamma_pm_m,0.8,0.617,0.6561118370400377,0.039111837040037734,6.339033555921837,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,osmotic_coefficient,0.9,0.898,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,gamma_pm_m,0.9,0.61,0.6507420153266661,0.0407420153266661,6.679018906010836,EXACT_HAMER_WU_SUBSET,true,EVALUATED,NOT_ADJUDICATED_PUBLIC_API_EXPOSES_NO_POINT_SOLVER_DIAGNOSTIC,FINITE_OUTPUT_ONLY_NO_CONVERGENCE_CERTIFICATE,PASS_WITH_REPORTED_DOMAIN_PRESSURE_EXTRAPOLATION,,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
KCl,osmotic_coefficient,1.0,0.898,,,,UNRESOLVED_MULTI_SOURCE,false,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,sha256:d29cef0c0f63034436d547d0aafa57934effe06783c8dffd89c94fa85e6940f4
